token,has.vowels,length,has.special,just.letters,all.upper,roman,english.word,long.char.seq,starts.with.two,pos,prev.pos,prev.pos2,next.pos,next.pos2,prev.dep,prev.dep2,next.dep,next.dep2,label
email,True,5,False,True,False,False,True,False,False,NOUN,NOUN,VERB,,,compound,conj,,,0
email,True,5,False,True,False,False,True,False,False,NOUN,NOUN,VERB,NOUN,,compound,root,obj,,0
email,True,5,False,True,False,False,True,False,False,NOUN,NOUN,VERB,NOUN,ADP,compound,root,obj,case,0
email,True,5,False,True,False,False,True,False,False,NOUN,ADP,NOUN,,,case,obj,,,0
email,True,5,False,True,False,False,True,False,False,NOUN,NOUN,VERB,CCONJ,ADJ,compound,root,cc,amod,0
email,True,5,False,True,False,False,True,False,False,NOUN,NOUN,VERB,PUNCT,CCONJ,compound,root,punct,cc,0
Email,True,5,False,True,False,False,True,False,False,NOUN,PUNCT,NOUN,NOUN,,punct,nummod,root,,0
Email,True,5,False,True,False,False,True,False,False,NOUN,VERB,PUNCT,NOUN,ADP,root,punct,obj,case,0
Email,True,5,False,True,False,False,True,False,False,NOUN,ADP,NOUN,NOUN,ADJ,case,root,compound,amod,0
email,True,5,False,True,False,False,True,False,False,NOUN,VERB,,CCONJ,NOUN,root,,cc,conj,0
email,True,5,False,True,False,False,True,False,False,NOUN,PUNCT,NOUN,,,cc,obl,,,0
Email,True,5,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,,,compound,compound,,,0
email,True,5,False,True,False,False,True,False,False,NOUN,DET,VERB,NOUN,,det,root,obj,,0
email,True,5,False,True,False,False,True,False,False,NOUN,ADP,NOUN,PUNCT,NOUN,case,obj,punct,appos,0
email,True,5,False,True,False,False,True,False,False,NOUN,VERB,,ADP,VERB,root,,case,amod,0
EMEA,True,4,False,True,True,False,False,False,False,PROPN,NOUN,,,,compound,,,,1
Emit,True,4,False,True,False,False,True,False,False,VERB,,,NOUN,,,,obj,,0
Empty,True,5,False,True,False,False,True,False,False,ADJ,,,NOUN,,,,root,,0
Empty,True,5,False,True,False,False,True,False,False,ADJ,,,NOUN,PUNCT,,,root,punct,0
EMPTY,True,5,False,True,True,False,True,False,False,ADJ,,,DET,NOUN,,,det,obj,0
Empty,True,5,False,True,False,False,True,False,False,VERB,,,DET,NOUN,,,det,obj,0
empty,True,5,False,True,False,False,True,False,False,ADJ,,,NOUN,,,,root,,0
empty,True,5,False,True,False,False,True,False,False,ADJ,,,ADJ,NOUN,,,amod,root,0
Empty,True,5,False,True,False,False,True,False,False,ADJ,,,NOUN,NOUN,,,compound,compound,0
Empty,True,5,False,True,False,False,True,False,False,ADJ,,,NOUN,NOUN,,,compound,root,0
Empty,True,5,False,True,False,False,True,False,False,ADJ,,,VERB,NOUN,,,root,obj,0
empty,True,5,False,True,False,False,True,False,False,ADJ,DET,ADP,NOUN,,det,case,nmod,,0
Empty,True,5,False,True,False,False,True,False,False,ADJ,,,ADP,NOUN,,,compound,root,0
empty,True,5,False,True,False,False,True,False,False,VERB,ADV,,DET,NOUN,advmod,,det,obj,0
EMS,True,3,False,True,True,False,True,False,False,PROPN,ADJ,,,,amod,,,,1
EMS,True,3,False,True,True,False,True,False,False,NOUN,,,NOUN,,,,root,,1
EMT,True,3,False,True,True,False,False,False,False,NOUN,,,,,,,,,1
End,True,3,False,True,False,False,True,False,False,NOUN,,,NOUN,,,,root,,0
end,True,3,False,True,False,False,True,False,False,VERB,,,DET,ADJ,,,det,amod,0
end,True,3,False,True,False,False,True,False,False,NOUN,NOUN,ADP,NOUN,,compound,case,obl,,0
End,True,3,False,True,False,False,True,False,False,NOUN,VERB,,NOUN,,root,,obj,,0
end,True,3,False,True,False,False,True,False,False,NOUN,CCONJ,NOUN,NOUN,,cc,compound,root,,0
End,True,3,False,True,False,False,True,False,False,NOUN,NOUN,,NOUN,,compound,,root,,0
End,True,3,False,True,False,False,True,False,False,NOUN,NOUN,,PUNCT,ADJ,compound,,punct,amod,0
End,True,3,False,True,False,False,True,False,False,NOUN,NOUN,ADP,NOUN,DET,compound,case,obl,det,0
end,True,3,False,True,False,False,True,False,False,NOUN,DET,ADP,NOUN,,det,case,obl,,0
End,True,3,False,True,False,False,True,False,False,NOUN,VERB,,NOUN,VERB,root,,obj,case,0
end,True,3,False,True,False,False,True,False,False,NOUN,DET,ADP,ADP,NOUN,det,case,case,nmod,0
end,True,3,False,True,False,False,True,False,False,NOUN,DET,SCONJ,NOUN,AUX,det,mark,nsubj,cop,0
End,True,3,False,True,False,False,True,False,False,NOUN,,,ADP,NOUN,,,case,nmod,0
end,True,3,False,True,False,False,True,False,False,NOUN,PUNCT,NOUN,NOUN,,punct,compound,root,,0
end,True,3,False,True,False,False,True,False,False,NOUN,,,,,,,,,0
end,True,3,False,True,False,False,True,False,False,NOUN,NOUN,,NOUN,VERB,compound,,nsubj,root,0
End,True,3,False,True,False,False,True,False,False,VERB,,,ADV,DET,,,advmod,det,0
Eng,True,3,False,True,False,False,False,False,False,PROPN,VERB,,PUNCT,PROPN,root,,punct,vocative,0
Enjoy,True,5,False,True,False,False,True,False,False,VERB,,,VERB,NOUN,,,amod,obj,0
Enjoy,True,5,False,True,False,False,True,False,False,VERB,,,NOUN,ADV,,,obj,case,0
Enjoy,True,5,False,True,False,False,True,False,False,VERB,,,PROPN,,,,obj,,0
Enjoy,True,5,False,True,False,False,True,False,False,VERB,,,DET,NOUN,,,det,obj,0
Enrol,True,5,False,True,False,False,False,False,False,VERB,,,ADP,NOUN,,,case,obl,0
Enrol,True,5,False,True,False,False,False,False,False,VERB,VERB,,NOUN,,root,,obj,,0
enter,True,5,False,True,False,False,True,False,False,VERB,,,NOUN,NOUN,,,compound,obj,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,PROPN,PART,,,nmod:poss,case,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,DET,NOUN,,,det,obj,0
Enter,True,5,False,True,False,False,True,False,False,NOUN,ADP,VERB,NOUN,NOUN,compound:prt,root,compound,obj,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,NOUN,CCONJ,,,obj,cc,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,VERB,NOUN,,,amod,compound,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,NOUN,,,,obj,,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,NOUN,NOUN,,,compound,obj,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,NOUN,ADP,,,obj,case,0
enter,True,5,False,True,False,False,True,False,False,VERB,,,ADJ,NOUN,,,amod,compound,0
enter,True,5,False,True,False,False,True,False,False,VERB,PUNCT,ADP,NOUN,,punct,discourse,obj,,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,NOUN,NOUN,,,compound,compound,0
enter,True,5,False,True,False,False,True,False,False,VERB,PUNCT,PROPN,DET,NOUN,punct,root,det,compound,0
enter,True,5,False,True,False,False,True,False,False,VERB,,,NOUN,ADP,,,obj,case,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,ADJ,NOUN,,,amod,compound,0
enter,True,5,False,True,False,False,True,False,False,VERB,ADV,,NOUN,ADP,advmod,,obj,case,0
enter,True,5,False,True,False,False,True,False,False,VERB,ADV,,NOUN,PART,advmod,,obj,mark,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,PRON,ADP,,,obj,case,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,ADP,ADP,,,obl,case,0
enter,True,5,False,True,False,False,True,False,False,VERB,PUNCT,NOUN,DET,NOUN,punct,root,det,obj,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,ADJ,NOUN,,,amod,obj,0
enter,True,5,False,True,False,False,True,False,False,VERB,,,NOUN,,,,obj,,0
Enter,True,5,False,True,False,False,True,False,False,VERB,PUNCT,ADP,NOUN,ADP,punct,discourse,obj,case,0
Enter,True,5,False,True,False,False,True,False,False,VERB,X,PUNCT,NOUN,NOUN,nummod,punct,compound,obj,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,DET,NOUN,,,det,compound,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,NOUN,PUNCT,,,obj,punct,0
enter,True,5,False,True,False,False,True,False,False,NOUN,CCONJ,NOUN,ADP,PROPN,cc,root,case,compound,0
enter,True,5,False,True,False,False,True,False,False,VERB,ADV,NOUN,NOUN,ADP,advmod,obj,obj,case,0
enter,True,5,False,True,False,False,True,False,False,VERB,CCONJ,NOUN,NOUN,ADP,cc,obj,obj,case,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,ADP,PROPN,,,case,compound,0
enter,True,5,False,True,False,False,True,False,False,VERB,,,DET,NOUN,,,det,obj,0
enter,True,5,False,True,False,False,True,False,False,VERB,,,NOUN,CCONJ,,,obj,cc,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,NOUN,VERB,,,obj,acl,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,ADP,DET,,,case,det,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,NOUN,PUNCT,,,compound,cc,0
Enter,True,5,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,NOUN,,compound,compound,root,,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,VERB,NOUN,,,amod,obj,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,PROPN,NOUN,,,compound,obj,0
Enter,True,5,False,True,False,False,True,False,False,VERB,PUNCT,NOUN,NOUN,ADP,punct,obj,obj,case,0
ENTER,True,5,False,True,True,False,True,False,False,VERB,,,NOUN,ADP,,,obj,case,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,NOUN,CCONJ,,,compound,cc,0
enter,True,5,False,True,False,False,True,False,False,VERB,CCONJ,NOUN,NOUN,,cc,obj,obj,,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,ADV,,,,advmod,,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,ADJ,PROPN,,,amod,compound,0
enter,True,5,False,True,False,False,True,False,False,VERB,PART,VERB,ADV,,mark,root,advmod,,0
enter,True,5,False,True,False,False,True,False,False,VERB,CCONJ,ADV,NOUN,ADP,cc,advmod,obj,case,0
Enter,True,5,False,True,False,False,True,False,False,VERB,CCONJ,NOUN,NOUN,ADP,cc,root,conj,case,0
Enter,True,5,False,True,False,False,True,False,False,VERB,CCONJ,NOUN,NOUN,,cc,obj,obj,,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,ADP,NOUN,,,case,compound,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,NOUN,PART,,,nmod:poss,case,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,NOUN,DET,,,obj,det,0
enter,True,5,False,True,False,False,True,False,False,VERB,PART,NOUN,ADJ,NOUN,mark,obj,amod,obj,0
enter,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,NOUN,CCONJ,compound,,root,cc,0
enter,True,5,False,True,False,False,True,False,False,VERB,PUNCT,ADP,NOUN,CCONJ,punct,discourse,obj,cc,0
enter,True,5,False,True,False,False,True,False,False,VERB,PART,NOUN,NOUN,NOUN,mark,obj,compound,obj,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,DET,ADJ,,,det,amod,0
Enter,True,5,False,True,False,False,True,False,False,NOUN,,,NOUN,,,,root,,0
Enter,True,5,False,True,False,False,True,False,False,VERB,PUNCT,NUM,NOUN,ADP,punct,nummod,obj,case,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,NOUN,VERB,,,obj,case,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,NOUN,ADP,,,obj,obl,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,PUNCT,VERB,,,cc,conj,0
Enter,True,5,False,True,False,False,True,False,False,VERB,,,DET,VERB,,,det,amod,0
enter,True,5,False,True,False,False,True,False,False,VERB,,,ADV,,,,advmod,,0
enter,True,5,False,True,False,False,True,False,False,VERB,PART,NOUN,VERB,NOUN,mark,nmod,amod,obj,0
entor,True,5,False,True,False,False,False,False,False,ADJ,ADP,NOUN,NOUN,,case,obj,obl,,0
entre,True,5,False,True,False,False,False,False,False,NOUN,ADP,VERB,NOUN,ADP,case,ccomp,obl,case,0
Entre,True,5,False,True,False,False,False,False,False,PROPN,,,,,,,,,0
entrt,True,5,False,True,False,False,False,False,False,NOUN,NOUN,ADP,NOUN,,compound,case,nmod,,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,NOUN,,compound,compound,root,,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADP,NOUN,,compound,case,obl,,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,,,compound,,,,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,VERB,,,compound,root,,,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,NOUN,,compound,,root,,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,VERB,NOUN,,compound,root,obj,,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADP,NOUN,,compound,case,nmod,,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADP,NOUN,PRON,compound,case,nmod,nsubj,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,PUNCT,NOUN,PUNCT,compound,punct,root,punct,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,PROPN,ADP,PUNCT,compound,compound,case,punct,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,,,compound,compound,,,0
entry,True,5,False,True,False,False,True,False,False,NOUN,ADP,VERB,NOUN,ADP,compound:prt,root,obj,case,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,NOUN,,compound,compound,root,,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,CCONJ,PUNCT,NOUN,compound,cc,punct,appos,0
entry,True,5,False,True,False,False,True,False,False,NOUN,DET,VERB,,,det,root,,,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,DET,NOUN,,compound,det,obl,,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,,,NOUN,VERB,,,root,acl,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,NOUN,,compound,compound,obl,,0
entry,True,5,False,True,False,False,True,False,False,NOUN,ADP,NOUN,NOUN,,case,appos,nmod,,0
entry,True,5,False,True,False,False,True,False,False,NOUN,ADP,NOUN,NOUN,,case,obj,obl,,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,NOUN,,compound,compound,obl,,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,NOUN,,compound,,root,,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,VERB,NOUN,,compound,conj,obj,,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,NOUN,VERB,compound,,nsubj,root,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,NOUN,ADP,compound,,root,case,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,NOUN,AUX,compound,,nsubj,aux,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADP,NOUN,,compound,case,obl,,0
entry,True,5,False,True,False,False,True,False,False,NOUN,ADP,VERB,NOUN,,case,root,obl,,0
entry,True,5,False,True,False,False,True,False,False,NOUN,VERB,,NOUN,CCONJ,root,,obj,cc,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,DET,NOUN,,compound,det,nmod,,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,DET,NOUN,,compound,det,obl,,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADP,NOUN,,compound,case,nmod,,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADJ,NOUN,ADP,root,amod,appos,case,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,DET,,,compound,det,,,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADJ,NOUN,,compound,amod,obj,,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,VERB,NOUN,,compound,conj,root,,0
ENTRY,True,5,False,True,True,False,True,False,False,NOUN,NOUN,PUNCT,,,compound,punct,,,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,PUNCT,NOUN,PUNCT,compound,punct,obl,punct,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADJ,,,compound,amod,,,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,PROPN,,,compound,compound,,,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADJ,NOUN,ADP,root,amod,conj,case,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,VERB,ADP,NOUN,compound,root,case,nmod,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,VERB,NOUN,,compound,root,obj,,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADP,NOUN,,compound,compound:prt,obj,,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,VERB,NOUN,ADP,compound,root,obj,case,0
ENTRY,True,5,False,True,True,False,True,False,False,NOUN,NOUN,,,,compound,,,,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,,,VERB,ADP,,,acl,case,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADP,,,compound,case,,,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,VERB,NOUN,ADP,compound,root,obj,case,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,NOUN,PUNCT,compound,compound,nmod,cc,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADP,NOUN,NOUN,compound,case,compound,obl,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADP,PUNCT,VERB,compound,case,cc,conj,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,,,compound,compound,,,0
entry,True,5,False,True,False,False,True,False,False,NOUN,DET,ADP,NOUN,,det,case,obl,,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADJ,NOUN,ADP,compound,amod,root,case,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,ADP,VERB,NOUN,,compound:prt,root,obj,,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,ADJ,,NOUN,ADP,amod,,root,case,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,VERB,VERB,NOUN,NOUN,amod,root,compound,obj,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,VERB,,NOUN,NOUN,root,,compound,obj,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,NOUN,NOUN,compound,,compound,root,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,VERB,NOUN,NOUN,NOUN,amod,compound,compound,root,0
entry,True,5,False,True,False,False,True,False,False,NOUN,PUNCT,NOUN,NOUN,CCONJ,punct,root,conj,cc,0
entry,True,5,False,True,False,False,True,False,False,NOUN,CCONJ,NOUN,NOUN,,cc,obj,conj,,0
entry,True,5,False,True,False,False,True,False,False,NOUN,,,NOUN,ADP,,,root,case,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADJ,NOUN,,compound,amod,root,,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,,,NOUN,,,,root,,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,,,NOUN,ADP,,,root,case,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,CCONJ,NOUN,compound,,cc,compound,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,,,NOUN,NOUN,,,compound,root,0
entry,True,5,False,True,False,False,True,False,False,NOUN,ADJ,,NOUN,ADP,amod,,root,case,0
entry,True,5,False,True,False,False,True,False,False,NOUN,VERB,ADP,NOUN,,amod,case,nmod,,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,NOUN,PROPN,compound,compound,root,appos,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,NOUN,PUNCT,compound,compound,root,punct,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,NOUN,PUNCT,compound,,root,punct,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,,,NOUN,PUNCT,,,compound,punct,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,NOUN,ADP,root,compound,appos,case,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,NOUN,NOUN,compound,compound,compound,obj,0
entry,True,5,False,True,False,False,True,False,False,NOUN,DET,ADP,NOUN,PUNCT,det,case,obl,punct,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,PROPN,NOUN,,compound,compound,root,,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,VERB,,,compound,advcl,,,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADP,NOUN,VERB,compound,case,obl,advcl,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADP,NOUN,VERB,compound,case,nmod,advcl,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,NOUN,ADP,root,compound,appos,case,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,NOUN,PROPN,compound,,root,appos,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADJ,NOUN,PUNCT,compound,amod,root,punct,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADJ,NOUN,ADP,compound,amod,root,case,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADJ,NOUN,NOUN,compound,amod,compound,root,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADP,NOUN,PUNCT,compound,case,compound,punct,0
entry,True,5,False,True,False,False,True,False,False,NOUN,ADJ,VERB,ADP,NOUN,amod,root,case,nmod,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,DET,NOUN,,compound,det,obj,,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADP,NOUN,VERB,compound,case,nmod,case,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,PUNCT,NOUN,compound,,punct,appos,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,VERB,,,,root,,,,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,NOUN,NOUN,compound,compound,compound,obl,0
Entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,PUNCT,NOUN,,compound,punct,obj,,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADJ,ADP,NOUN,compound,amod,case,nmod,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADP,,,compound,case,,,0
entry,True,5,False,True,False,False,True,False,False,NOUN,NOUN,VERB,ADJ,PUNCT,compound,root,amod,punct,0
